0.0,130.82269994419758,136.84985787277753,522.5439071148329,381.01176521230417,568.1465214088346,900.7917130308522,1267.8664848175633,1093.8660065924694,859.8951319046037,1283.985738377922,910.3774119063073,1561.4862467722835,1352.7843329597415,458.95686632270736,719.6369159956448,1052.2296036664345,1454.0089608875237,1915.1402174388622,1925.0191329495449,2416.4567978008504,1365.9024492017745,1656.223726340108,1701.5931203073224,2154.47315667372,2762.4346483677527,807.0084671573977,1268.7827234940264,1873.6538666084305,973.0067589527351,2588.6325195180593
130.82269994419758,0.0,126.97538880827895,539.073736914026,508.48761198496584,520.7447093762133,881.9434864512406,1287.0278870055108,968.2370999701459,736.9571899306351,1167.316199354047,811.1929374952122,1455.8649881787726,1260.543082693518,336.29925605230716,662.9280573973115,993.6655123751069,1393.2467332246317,1836.4819071735453,1873.020469253375,2351.8234601346353,1346.299711207972,1673.3090570226937,1672.4942059294476,2145.4885209189642,2831.133449613464,827.4750714774145,1348.1031186091855,1945.177544099979,1032.0026377468105,2699.5907054157115
136.84985787277753,126.97538880827895,0.0,415.5225903256302,491.8658220267908,645.7688849671192,1000.9657296951932,1390.299198934658,995.2321642721623,756.9524110208262,1168.812033604499,781.9165472523971,1435.3423626380568,1220.062248518335,363.51126723014033,583.0106635348797,915.6925294593232,1317.4355480860986,1778.8679356195285,1789.6893714455293,2279.746102191266,1240.1736270645101,1551.778576747227,1572.3644628294398,2034.3871677565546,2705.102378150834,703.992716681466,1225.0719425025984,1819.8079364192902,905.4112480714526,2593.7404150886073
522.5439071148329,539.073736914026,415.5225903256302,0.0,721.038454313664,1059.809400421632,1415.81685120715,1788.5408797734297,1082.0035480927206,854.0785108421329,1159.2288350290635,719.8220896690046,1334.9547185992635,1066.201771653383,585.0378537740193,379.0724702422533,653.631254539844,1035.3279466086399,1541.2316755518489,1469.4661735184416,1986.5426672281,860.0784175077961,1136.699056119208,1204.8101253759098,1635.4328931808325,2325.89189962133,288.52585754235974,890.7482065245143,1452.2303319982464,533.9815978803766,2343.90368074945
381.01176521230417,508.48761198496584,491.8658220267908,721.038454313664,0.0,749.1330378265899,961.2702116837213,1187.9827022178079,1474.8762802701676,1240.4360406281612,1660.0258800208671,1269.9559711940958,1924.3827285446603,1698.1106630596014,839.8070968404526,1026.5898000897098,1347.9719278675122,1743.9186233624823,2232.7056604135637,2189.7814689533407,2702.630819740676,1571.8903597245794,1760.152529430288,1919.951123314629,2315.363043924004,2683.8000548125233,953.1709317381656,1192.696364242615,1801.800490747821,991.1647293866968,2348.454337029295
568.1465214088346,520.7447093762133,645.7688849671192,1059.809400421632,749.1330378265899,0.0,382.04849268769664,849.5459528564329,1118.7046617179954,951.9884226591363,1384.6004833452726,1156.155635479551,1725.6155696390128,1601.0782234407795,663.5220365804805,1128.3380246348481,1439.9478158186157,1822.4774746513285,2206.0998725267273,2312.5901232762035,2754.70993665274,1842.7438870242459,2192.529023498501,2154.2113041394837,2647.807406559031,3329.8914332910317,1348.149266019811,1833.532328896182,2440.7239917490297,1540.2398641710797,3093.9493402343796
900.7917130308522,881.9434864512406,1000.9657296951932,1415.81685120715,961.2702116837213,382.04849268769664,0.0,494.83598555182044,1448.1264458927653,1307.4319376161784,1725.2167803954114,1530.737281105445,2074.922569166736,1969.7872043053646,1044.6062894579106,1509.3003293016395,1821.9923654585286,2203.463157779179,2576.9341376812786,2693.850000407499,3130.5468023370063,2219.98813588673,2552.504600366658,2534.840206001795,3023.488005257267,3628.363926720319,1703.6935474592244,2128.206739023404,2740.1684538087175,1865.0524894423522,3285.317037563968
1267.8664848175633,1287.0278870055108,1390.299198934658,1788.5408797734297,1187.9827022178079,849.5459528564329,494.83598555182044,0.0,1942.6081476921045,1796.0033106741905,2218.6068752942556,2004.8655626115135,2566.5915238398475,2450.606727170475,1505.8153118551597,1943.9857538720792,2268.2369026075785,2659.798341796168,3055.4656328561923,3147.3008385363482,3601.3152075387493,2630.406887588852,2910.966305113649,2959.488072900201,3422.339159251388,3854.669211543528,2067.2923231490468,2377.2676102591236,2981.8297746944386,2170.1148659924756,3351.5602663860373
1093.8660065924694,968.2370999701459,995.2321642721623,1082.0035480927206,1474.8762802701676,1118.7046617179954,1448.1264458927653,1942.6081476921045,0.0,240.23069353776955,285.03623982608855,432.58266758964754,642.2126070243759,639.3602632106715,635.4226312189285,765.1234374526632,818.5120164657153,1022.0268753300658,1214.2089426048183,1467.06527606516,1788.1617645131587,1308.8690167126906,1813.8417885280867,1482.9716708238648,2030.288551383126,3218.60432829776,1229.6326348872872,1932.1956642274881,2413.736728358019,1561.573980810357,3413.9735347647957
859.8951319046037,736.9571899306351,756.9524110208262,854.0785108421329,1240.4360406281612,951.9884226591363,1307.4319376161784,1796.0033106741905,240.23069353776955,0.0,443.4787193009066,302.94025219613087,773.8968879232583,674.1673837894785,401.1399564047832,568.3682621977086,702.5024536613546,988.9470313983894,1280.5885144554684,1466.0908611849213,1846.719730201979,1196.145507954273,1679.0622799947084,1418.1437098837873,1961.320216594337,3053.7305377963826,1025.3719295460842,1721.3757165159914,2226.820789037839,1351.2855861087635,3194.896489349311
