provcd,prov_name,year,identifier,area,人均可支配收入（元） ,自然灾害受灾人口（万人）,房价（元每平方）,移动电话普及率,地区基本经济面,代表性方言,amenity_climate,amenity_health,amenity_education,amenity_public_services
43,湖南省,2011,湖南省2011,中南,12612,4308.7,3375.34,57.06,-0.33167008,湘语,1.0937502402397894,0.746352195899804,0.7345209267757268,-1.106798944206673
43,湖南省,2012,湖南省2012,中南,14391,1622.8,3573.728461538461,64.6,-0.5492546,湘语,1.1909567925468787,1.0109007705663688,0.8067714513972533,-0.9336235269870625
43,湖南省,2013,湖南省2013,中南,16005,3344.0,3769.682307692308,68.3,-0.61343306,湘语,1.186003873664851,1.3661443507978133,0.9076814280923337,-0.8001854591915165
43,湖南省,2014,湖南省2014,中南,17622,1704.9,3803.472307692308,70.15,-0.24235073,湘语,1.5126691447022904,1.7231019570650457,1.0314542131380218,-0.4739051188818502
43,湖南省,2015,湖南省2015,中南,19317,1221.4,4031.333076923077,69.17,-0.013252669,湘语,1.507072853847857,2.0872064764849263,1.2645560980609811,-0.19295963558287474
43,湖南省,2016,湖南省2016,中南,21115,1660.1,4612.427692307692,73.2,0.043835539,湘语,1.5027132617168113,2.261217363238369,1.407645930097614,0.1372248334090254
43,湖南省,2017,湖南省2017,中南,23103,1716.3,4079.403846153846,82.85,0.28405184,湘语,1.2039436371069407,2.518133704132013,1.3238978281144598,0.02030644643140203
43,湖南省,2018,湖南省2018,中南,25241,698.5,5051.189560439562,91.36,0.41642025,湘语,1.4508172985016579,2.645735047085563,1.3316359449672415,0.2999934853142079
44,广东省,2010,广东省2010,中南,16579,1087.6,6136.520952380953,99.86,0.38051051,粤语,2.767280745731862,0.7826559205344553,3.108649989439233,1.1264819285848575
44,广东省,2011,广东省2011,中南,18916,479.2,6371.365238095237,103.37,0.23285376,粤语,2.3557434294569735,1.304360868162465,2.7921222330845037,1.6669175055210876
44,广东省,2012,广东省2012,中南,21268,499.5,7186.641904761906,118.7,0.051466554,粤语,2.7279900811996725,1.7489128107021505,2.084783501103283,2.2593846527644446
44,广东省,2013,广东省2013,中南,23421,2464.0,7185.088571428572,138.16,0.23536678,粤语,2.8045753060530507,1.941896183837457,1.9937356443290408,2.369231129308295
44,广东省,2014,广东省2014,中南,25685,742.8,7717.193333333334,139.35,0.43719119,粤语,2.992034621303864,2.6339313455744717,1.6030215074765304,2.533310821969286
44,广东省,2015,广东省2015,中南,27859,848.7,9135.44142857143,133.47,0.56295699,粤语,3.4011439617645247,3.101615366392109,1.4999293184129459,2.881080666029595
44,广东省,2016,广东省2016,中南,30296,618.5,10565.29142857143,130.46,0.69201094,粤语,3.586091478193953,3.740350267218394,1.5171553291026543,3.126899902057807
44,广东省,2017,广东省2017,中南,33003,326.4,12795.475,132.48,0.92085832,粤语,3.003541202674467,4.349166991137372,1.6683482331366182,3.2347430523356397
44,广东省,2018,广东省2018,中南,35810,675.2,11218.65992063492,148.27,1.091662,粤语,3.209752316491129,4.671610033163602,1.9071858195877878,3.091386553257485
45,广西壮族自治区,2010,广西壮族自治区2010,中南,9739,2560.7,3242.347142857143,45.6,-0.68113726,西南官话,2.1343793706348912,-0.49843982349385546,2.3042404301434494,-1.2431544558680332
45,广西壮族自治区,2011,广西壮族自治区2011,中南,11054,1473.4,3598.172857142857,54.94,-0.98462218,西南官话,1.542242716562843,-0.2566070217407869,2.3594253948927886,-1.1382246166883137
45,广西壮族自治区,2012,广西壮族自治区2012,中南,12644,844.1,3860.13,62.1,-1.0352702,西南官话,2.147877609113526,-0.11492495481184828,2.506714002487406,-0.8133274172793842
45,广西壮族自治区,2013,广西壮族自治区2013,中南,14082,764.8,4216.915,62.2,-0.69794369,西南官话,2.2182987299040025,0.06949560807523707,2.4040199755182896,-0.7033874424871244
45,广西壮族自治区,2014,广西壮族自治区2014,中南,15557,1100.5,4179.758571428571,74.75,-0.39092332,西南官话,2.9713741701267,0.3479510014724367,2.3998552570770615,-0.8726539832525732
45,广西壮族自治区,2015,广西壮族自治区2015,中南,16873,768.3,4314.543571428571,74.96,-0.17521127,西南官话,3.1367117770492494,0.5805605380510608,2.411704698009939,-0.46602203923272123
45,广西壮族自治区,2016,广西壮族自治区2016,中南,18305,301.6,4756.379285714285,78.01,-0.18857278,西南官话,2.840632091251552,0.7811352416634795,2.2826286455073697,-0.22383605579563684
45,广西壮族自治区,2017,广西壮族自治区2017,中南,19905,357.4,4810.466666666668,89.77,0.0026363914,西南官话,2.714028258935205,0.9527485055322874,2.1064567774223164,0.14707500696990114
45,广西壮族自治区,2018,广西壮族自治区2018,中南,21485,224.6,5434.683333333332,102.42,0.078855515,西南官话,2.6347013767572727,1.064935066209163,2.018016581260145,0.28795632767800994
46,海南省,2010,海南省2010,中南,10342,437.7,9718.91,68.79,,闽语,4.117960524443663,-2.224015288259865,0.7995959745109326,-1.9825749381500526
46,海南省,2011,海南省2011,中南,12392,516.7,9224.395,77.29,,闽语,3.6627077748514565,-2.108057657734018,0.5049811230546393,-0.43702615569632297
46,海南省,2012,海南省2012,中南,14180,197.5,10922.735,88.4,,闽语,4.090315573979119,-2.0401685982107236,0.23052072978353275,-0.363745399310777
46,海南省,2013,海南省2013,中南,15733,366.3,13710.525,95.87,,闽语,3.9667838212620783,-1.9852763862466258,-0.2892943244697713,-0.1662536179044514
46,海南省,2014,海南省2014,中南,17476,621.4,13057.285,100.44,,闽语,4.815527008462584,-1.8700190121755313,-0.5464127025723796,0.07773246702171945
46,海南省,2015,海南省2015,中南,18979,144.9,13768.32,98.16,,闽语,4.478865730253513,-1.7930010211486032,-0.6900029292188453,0.1297047091772855
46,海南省,2016,海南省2016,中南,20653,457.3,18891.9,102.75,,闽语,4.71738934175028,-1.688098686824243,-0.6768879946580358,-0.16000107395144644
46,海南省,2017,海南省2017,中南,22553,88.4,11187.08333333335,108.83,,闽语,4.731660281465245,-1.6180858149364044,-0.6425891531234096,0.2819816841150409
46,海南省,2018,海南省2018,中南,24579,60.2,15879.99999999999,116.16,,闽语,4.4043648231209565,-1.575991557684681,-0.46675565953996995,-0.27254571379934156
50,重庆市,2010,重庆市2010,西南,10984,1182.7,4733.84,58.22,0.50538874,西南官话,1.4311414473040565,-1.5716492457913955,1.91850225322649,-0.8762588215980179
50,重庆市,2011,重庆市2011,西南,13037,1466.8,5079.93,62.43,0.42895538,西南官话,1.0532919094968376,-1.3359861116292684,1.5122276073137928,-0.10631115772772079
50,重庆市,2012,重庆市2012,西南,14924,795.4,5568.71,70.9,-0.53586417,西南官话,0.7252660775210873,-1.187603995340599,1.2420647561135227,-0.0035008351123189106
50,重庆市,2013,重庆市2013,西南,16569,1085.2,5519.0,80.16,-0.55821455,西南官话,1.1149409943747086,-0.8448676040411662,0.8289349542754769,0.6357392870471992
50,重庆市,2014,重庆市2014,西南,18352,649.7,5485.98,86.58,-0.69262862,西南官话,1.602717521704951,-0.6098639378070887,0.6620872044183347,0.4013644570579595
50,重庆市,2015,重庆市2015,西南,20110,189.2,5484.92,90.76,-0.69149816,西南官话,2.036864845183029,-0.3060197548727122,0.4550308454977142,0.47054300647049524
50,重庆市,2016,重庆市2016,西南,22034,371.8,6791.61,94.48,-0.4182958,西南官话,1.9174038360913364,-0.1798320891190136,0.29020000748033564,0.4896483793364471
50,重庆市,2017,重庆市2017,西南,24153,252.1,7095.16666666667,106.49,-0.16290385,西南官话,1.7493676933290883,-0.11116651249164551,0.3142278394716356,0.7079938978685519
50,重庆市,2018,重庆市2018,西南,26386,148.2,8973.25,117.7,0.025521897,西南官话,2.070906383532997,-0.026424236217862444,0.4601238902500032,0.529927046125874
51,四川省,2010,四川省2010,西南,9373,4326.4,3820.394444444445,50.78,-0.1716329,西南官话,0.18420574703266876,1.1125793302448002,2.487866422574036,-1.6392330273151843
51,四川省,2011,四川省2011,西南,11130,4652.4,4207.055555555556,59.89,-0.1716329,西南官话,-0.06779655963281855,1.5885731007261226,2.3017838296614364,-0.916873709830074
51,四川省,2012,四川省2012,西南,12753,3655.1,4544.841111111111,68.3,-0.1716329,西南官话,0.15025449642062777,2.0034480572630824,1.8090887868525005,-0.7027760822039315
51,四川省,2013,四川省2013,西南,14231,4555.5,4745.678333333333,77.5,0.12391046,西南官话,0.04955874816857105,2.4222802131845294,1.1163414268154392,-0.3871127645828909
51,四川省,2014,四川省2014,西南,15749,1611.9,4690.596666666667,81.18,0.34919652,西南官话,0.12077295578194319,2.8601197890589076,0.9191695655052482,-0.3221099941443452
51,四川省,2015,四川省2015,西南,17221,997.5,4709.37,82.87,0.46052465,西南官话,-0.014457287056590308,3.185735964434541,0.8425034408628871,-0.06194146162242317
51,四川省,2016,四川省2016,西南,18808,741.7,4942.778888888889,88.29,0.42131776,西南官话,-0.11194335440916456,3.512879810128164,0.7470110129501645,-0.07284237477742611
51,四川省,2017,四川省2017,西南,20580,421.8,4907.601960784313,92.67,0.705751,西南官话,-0.24054775988832652,3.757889797531287,0.6072226536405086,0.3389278384504376
51,四川省,2018,四川省2018,西南,22461,836.8,5529.549019607842,108.72,0.83610708,西南官话,-0.2111918592066989,4.0320611465242475,0.6408378745512553,0.4974012846146105
52,贵州省,2010,贵州省2010,西南,7226,3082.1,3491.4525,47.41,-0.82330424,西南官话,1.7012366283557459,-0.9252882331339208,3.6749582772049827,-2.9468524297055296
52,贵州省,2011,贵州省2011,西南,8594,3479.2,3865.1825,58.76,-0.82330424,西南官话,1.2599897395158834,-0.6413161600884159,3.429676715686426,-2.9728589792285205
52,贵州省,2012,贵州省2012,西南,9850,1194.8,4210.8925,66.9,-0.28086302,西南官话,1.7855108686126093,-0.3843608316711487,2.9278068637747316,-2.657267280507247
52,贵州省,2013,贵州省2013,西南,11083,2278.1,4263.275,76.03,-0.10150068,西南官话,1.6361129008794792,-0.06523357589959647,2.589684756352463,-2.0286261018650187
52,贵州省,2014,贵州省2014,西南,12371,1493.8,4353.8625,82.25,0.15974364,西南官话,2.3900026685950366,0.15941113599501144,2.231862957438685,-1.5518867823914693
52,贵州省,2015,贵州省2015,西南,13697,588.0,4244.9375,83.34,0.27966908,西南官话,2.3419111673227317,0.3764253873623412,1.8586617792441327,-0.8928546631015791
52,贵州省,2016,贵州省2016,西南,15121,661.7,4735.225,86.71,0.39774671,西南官话,2.3993198236185944,0.4172635750502999,1.3981106250745194,-0.4251449849513529
52,贵州省,2017,贵州省2017,西南,16704,531.4,4848.36111111111,97.36,0.64887846,西南官话,2.116297424268395,0.705204464050054,1.2372347575220823,-0.32091881875339157
52,贵州省,2018,贵州省2018,西南,18430,508.2,5189.72222222222,109.46,0.77710599,西南官话,2.1088523976111277,0.8676519458690941,1.0756431043622687,-0.27960495054687806
53,云南省,2010,云南省2010,西南,8184,3119.6,3180.66625,49.1,-0.74505013,西南官话,1.5262914666760699,-0.7418911520394058,1.646206369412086,-1.8117833203858433
53,云南省,2011,云南省2011,西南,9739,2163.2,3863.6025,56.27,-0.97205704,西南官话,1.4662877673477002,-0.5099784201356388,1.6313920077968165,-1.78926347481059
53,云南省,2012,云南省2012,西南,11233,1760.0,4167.93,62.5,-0.7934804,西南官话,1.4684629610834339,-0.2854926331675704,1.4063879069733576,-2.2813657980307687
53,云南省,2013,云南省2013,西南,12578,1984.2,4064.65,72.46,-0.61396366,西南官话,1.417305615914546,-0.05411500066667316,1.0849894930585122,-1.6159564322052749
53,云南省,2014,云南省2014,西南,13772,1414.8,4425.31375,79.52,-0.64522862,西南官话,1.8830578485839042,0.215559046338706,1.080103325869222,-1.1437266094007394
53,云南省,2015,云南省2015,西南,15223,1279.2,4763.3825,78.87,-0.42068943,西南官话,1.8155780757055069,0.481152425169207,0.9979566724287363,-1.103775255378824
53,云南省,2016,云南省2016,西南,16720,1168.7,4724.695,82.65,-0.34893283,西南官话,1.9915585292978446,0.7105047688753905,0.8515311550719337,-0.8848243438304864
53,云南省,2017,云南省2017,西南,18348,629.0,6063.809523809525,88.08,-0.038525842,西南官话,1.8577355934399011,0.9951532060695026,0.7985552977457081,-1.112880596160646
53,云南省,2018,云南省2018,西南,20084,480.2,5673.892857142857,96.47,0.1182766,西南官话,1.6625453947639892,1.1076554298110521,0.7465786229460888,-1.1817426344436777
54,西藏自治区,2010,西藏自治区2010,西南,6628,63.0,3566.88,54.36,,其他,-0.6288095047029961,-2.5256769663813787,-0.13498197991022398,-0.972593754292884
54,西藏自治区,2011,西藏自治区2011,西南,7510,57.3,3311.88,65.25,,其他,-1.927110828951134,-2.3208250471530194,-0.34506611346660665,-1.975390635227839
54,西藏自治区,2012,西藏自治区2012,西南,8568,49.0,4247.27,77.7,,其他,-1.801097844127701,-2.392133564390961,-0.20864290307562505,-6.125511522012528
54,西藏自治区,2013,西藏自治区2013,西南,9740,151.5,3779.57,85.13,,其他,-2.1720816398226144,-2.2487218210086275,-0.436191875018283,-4.692032623488994
54,西藏自治区,2014,西藏自治区2014,西南,10730,17.6,4013.42,91.9,,其他,-2.591725418107886,-2.0651842772290414,-1.1114370337042059,-3.8180038562482177
54,西藏自治区,2015,西藏自治区2015,西南,12254,55.4,3896.5,82.93,,其他,-2.6188421910706996,-1.7627761032376692,-1.5371003725194716,-2.363229463007632
54,西藏自治区,2016,西藏自治区2016,西南,13639,45.6,3954.96,85.9,,其他,-2.4956552751645087,-1.8441411348415486,-1.676380782362462,-5.999381544824653
54,西藏自治区,2017,西藏自治区2017,西南,15457,29.7,7261.83333333333,86.11,,其他,-2.6068969095136887,-1.6734966989094557,-1.2844532357063196,-4.002942247291221
54,西藏自治区,2018,西藏自治区2018,西南,17286,23.5,8497.41666666667,90.84,,其他,-2.62845981086454,-1.7049586074051912,-1.7091859059176573,-4.449507496652438
61,陕西省,2010,陕西省2010,西北,9412,1572.5,3666.469,66.76,-2.4576488,中原官话,-0.42906595795510494,-0.7381135095496005,0.4282202346009618,-0.4319263888192803
61,陕西省,2011,陕西省2011,西北,11229,1372.7,3655.376,77.84,-1.531229,中原官话,-0.4295155668106579,-0.5737589489145754,0.17097766016397534,-0.11949556901467309
61,陕西省,2012,陕西省2012,西北,12885,733.2,3818.492,87.2,-0.6048094,中原官话,-0.5365794232945528,-0.39309719169903123,-0.35265057459468985,0.05564837907839948
61,陕西省,2013,陕西省2013,西北,14372,1471.9,3786.918,93.32,-0.49449787,中原官话,-0.29443587919585124,-0.13504209403288195,-0.8017626539947288,0.13834060564766917
61,陕西省,2014,陕西省2014,西北,15837,1208.5,3937.001,95.55,-0.42287263,中原官话,-0.13595427333468477,0.10264269460534875,-1.0350189933015195,0.21237667007654965
61,陕西省,2015,陕西省2015,西北,17395,583.0,3943.573,94.04,-0.35576755,中原官话,-0.013379837407094385,0.322194660686873,-1.0342648947172877,0.1981456229155535
61,陕西省,2016,陕西省2016,西北,18874,543.9,4366.385,100.02,-0.39068624,中原官话,0.032555614659034136,0.44028657275139343,-0.9554664623961365,0.14739512127486354
61,陕西省,2017,陕西省2017,西北,20635,687.3,4808.680555555557,110.04,-0.18055096,中原官话,-0.1164467704757607,0.5911953787832387,-0.8636755545412488,0.08504219633736523
61,陕西省,2018,陕西省2018,西北,22528,330.7,5001.39484126984,121.33,-0.0085619474,中原官话,-0.12035109485051572,0.7465072102033106,-0.7315995304117576,-0.1740662298300525
62,甘肃省,2010,甘肃省2010,西北,7358,2741.7,3172.206666666667,52.75,-0.33381423,兰银官话,-2.66261939706803,-1.2789296100544343,1.3730628525422643,-2.8131963167230074
62,甘肃省,2011,甘肃省2011,西北,8463,1452.3,3289.038333333333,63.07,-0.65107208,兰银官话,-2.7124674266968536,-1.13604821959233,0.6727575621270228,-2.438306299239586
62,甘肃省,2012,甘肃省2012,西北,9768,1185.2,3556.921666666667,68.8,-0.7502749,兰银官话,-2.6551739064976205,-0.9921071332931491,0.2297147521920715,-2.0932352966052004
62,甘肃省,2013,甘肃省2013,西北,10954,1540.2,3688.156666666666,76.53,-0.73056012,兰银官话,-2.37273696377248,-0.8165210645181855,-0.8457943845710226,-1.5598940718143202
62,甘肃省,2014,甘肃省2014,西北,12185,1052.7,4031.979166666667,79.46,-0.63427258,兰银官话,-2.083976768443878,-0.6318136109192961,-1.3095552093246483,-1.2336495089042558
62,甘肃省,2015,甘肃省2015,西北,13467,658.0,4189.795,80.99,-0.53735018,兰银官话,-2.0487627850631305,-0.5615288693315217,-1.5786113401308237,-1.1023087230489874
62,甘肃省,2016,甘肃省2016,西北,14670,997.8,4506.901666666667,84.44,-0.39563698,兰银官话,-1.954020115119258,-0.31323898815692397,-1.71377499604996,-0.6817384826738638
62,甘肃省,2017,甘肃省2017,西北,16011,668.2,5795.045238095238,96.22,-0.15179195,兰银官话,-2.08960715431645,-0.14971752488839044,-1.806105295304701,-0.16721443898607197
62,甘肃省,2018,甘肃省2018,西北,17488,922.8,6382.449999999999,103.74,-0.0031776249,兰银官话,-1.8770972568563002,0.04714131745507588,-1.8043580242797839,-0.17787090723250387
63,青海省,2010,青海省2010,西北,8659,261.3,3649.03,71.42,-0.20006493,中原官话,-4.3050394567736046,-2.2084426847966783,0.960748415396454,-0.19563870351570004
63,青海省,2011,青海省2011,西北,10024,235.6,4694.99,82.32,-0.20006493,中原官话,-2.4096811611638955,-2.236858681233643,0.9384272047045598,-0.14561868003579717
63,青海省,2012,青海省2012,西北,11470,172.7,4628.19,94.6,-0.20006493,中原官话,-2.3490070973662607,-2.284039740834674,0.7152073555688377,-0.10613759893657601
63,青海省,2013,青海省2013,西北,12948,167.5,5753.33,93.88,-0.20006493,中原官话,-2.4766056078985277,-2.1689406189239944,-0.12095513138792507,-0.8796044573640349
63,青海省,2014,青海省2014,西北,14374,129.8,5758.36,93.24,-0.20006493,中原官话,-1.923903325675584,-1.9013843555555119,0.2995943957490395,-0.47361040503251034
63,青海省,2015,青海省2015,西北,15813,189.5,5909.9,87.88,-0.096875243,中原官话,-2.2924422765962196,-1.8365230522250182,-0.26952521681335284,-0.8372738769046052
63,青海省,2016,青海省2016,西北,17302,124.4,6641.88,90.95,-0.10176288,中原官话,-2.0974211386689805,-1.7724899227110884,-0.3070804049611825,-0.5184901700246684
63,青海省,2017,青海省2017,西北,19001,207.6,6193.58333333333,102.09,0.015015509,中原官话,-2.231625367736045,-1.653155202685979,-0.36140319655331876,-0.11164535872476641
63,青海省,2018,青海省2018,西北,20757,72.9,6425.25,113.79,0.16098242,中原官话,-3.3216707031450605,-1.6277242861843217,-0.08878559868760186,-0.018018465413498136
64,宁夏回族自治区,2010,宁夏回族自治区2010,西北,9864,182.3,3149.078,69.97,-1.4663432,兰银官话,-1.9067892140498142,-2.3939707482954833,1.6636226309619502,-0.35821123321080367
64,宁夏回族自治区,2011,宁夏回族自治区2011,西北,11480,181.2,3428.742,82.22,-1.4663432,兰银官话,-1.7577892622371951,-2.312397464930316,1.3838061641377981,-0.37259078926368705
64,宁夏回族自治区,2012,宁夏回族自治区2012,西北,13104,144.6,3680.678,92.5,-1.4663432,兰银官话,-1.5083817440246565,-2.2483671076478546,1.1660603969703252,-0.8751578753027818
64,宁夏回族自治区,2013,宁夏回族自治区2013,西北,14566,188.7,3687.01,95.87,-0.84964287,兰银官话,-1.5505787858789561,-2.184823883653482,0.819668030877122,0.2626238756278078
64,宁夏回族自治区,2014,宁夏回族自治区2014,西北,15907,220.6,3777.434,104.04,-0.65802598,兰银官话,-1.439615373044033,-2.055108539444158,0.6746929012956491,0.38506719147341034
64,宁夏回族自治区,2015,宁夏回族自治区2015,西北,17329,131.0,3725.154,95.32,-0.38269052,兰银官话,-1.401457089824308,-2.266624124594038,0.35673003804882775,0.3202255267164408
64,宁夏回族自治区,2016,宁夏回族自治区2016,西北,18832,186.1,3934.74,106.15,-0.33168861,兰银官话,-1.3562595922925258,-1.8916859290396002,0.0634474190884731,0.36660033050562973
64,宁夏回族自治区,2017,宁夏回族自治区2017,西北,20562,227.2,4337.430976430976,116.16,-0.08008299,兰银官话,-1.3074904215048169,-1.7578442988199252,-0.09734826824898639,0.8673290604447863
64,宁夏回族自治区,2018,宁夏回族自治区2018,西北,22400,42.6,4241.22222222222,128.04,0.042950939,兰银官话,-0.9066361189090312,-1.7409676755909709,-0.14794125118159435,1.0619414188163139
65,新疆维吾尔自治区,2010,新疆维吾尔自治区2010,西北,9042,573.3,3920.615,62.99,-0.43376318,其他,-2.4127274586879923,-1.4296003662845767,-1.0662995987839698,-0.5164807209665577
65,新疆维吾尔自治区,2011,新疆维吾尔自治区2011,西北,10443,171.5,4160.25,76.47,-0.64534521,其他,-2.579095737315723,-1.2142308407844342,-1.2097708287275706,-0.21138014081943798
65,新疆维吾尔自治区,2012,新疆维吾尔自治区2012,西北,12151,233.4,4583.1,91.0,-0.97262591,其他,-2.6123571791909086,-1.0878557654640844,-1.2638768054188645,-0.04917228244530858
65,新疆维吾尔自治区,2013,新疆维吾尔自治区2013,西北,13670,197.1,4906.865,94.24,-1.5855042,其他,-2.1790490578448463,-0.8501853584345673,-1.7129066193635485,-0.05732958704651865
65,新疆维吾尔自治区,2014,新疆维吾尔自治区2014,西北,15097,513.6,4946.45,90.38,-1.5021074,其他,-2.168390248819567,-0.6693715012638907,-1.8689432535245938,0.20493406569288414
65,新疆维吾尔自治区,2015,新疆维吾尔自治区2015,西北,16859,282.6,4512.506666666667,85.96,-1.4187107,其他,-1.8703866620460914,-0.5337233935572755,-1.4950965946606443,0.467865177801695
65,新疆维吾尔自治区,2016,新疆维吾尔自治区2016,西北,18355,196.8,4596.513333333333,88.91,-1.4187107,其他,-1.810826430265049,-0.44519020570019224,-1.278704234709757,0.4894782407249908
65,新疆维吾尔自治区,2017,新疆维吾尔自治区2017,西北,19975,150.1,5129.472222222224,92.13,-1.4187107,其他,-2.185321294725835,-0.32790583865246065,-1.2829629930214974,0.5914867076746929
65,新疆维吾尔自治区,2018,新疆维吾尔自治区2018,西北,21500,228.0,5107.75,108.73,-1.4187107,其他,-2.1009559108991174,-0.24653457377414767,-1.1476471247236468,0.6707925940535411
